full_geoid,state,name,wiki_url
05000US45083,SC,Spartanburg County,"https://en.wikipedia.org/wiki/Spartanburg_County,_South_Carolina"
05000US45085,SC,Sumter County,"https://en.wikipedia.org/wiki/Sumter_County,_South_Carolina"
05000US45087,SC,Union County,"https://en.wikipedia.org/wiki/Union_County,_South_Carolina"
05000US45089,SC,Williamsburg County,"https://en.wikipedia.org/wiki/Williamsburg_County,_South_Carolina"
05000US45091,SC,York County,"https://en.wikipedia.org/wiki/York_County,_South_Carolina"
05000US46003,SD,Aurora County,"https://en.wikipedia.org/wiki/Aurora_County,_South_Dakota"
05000US46005,SD,Beadle County,"https://en.wikipedia.org/wiki/Beadle_County,_South_Dakota"
05000US46007,SD,Bennett County,"https://en.wikipedia.org/wiki/Bennett_County,_South_Dakota"
05000US46009,SD,Bon Homme County,"https://en.wikipedia.org/wiki/Bon_Homme_County,_South_Dakota"
05000US46011,SD,Brookings County,"https://en.wikipedia.org/wiki/Brookings_County,_South_Dakota"
05000US46013,SD,Brown County,"https://en.wikipedia.org/wiki/Brown_County,_South_Dakota"
05000US46015,SD,Brule County,"https://en.wikipedia.org/wiki/Brule_County,_South_Dakota"
05000US46017,SD,Buffalo County,"https://en.wikipedia.org/wiki/Buffalo_County,_South_Dakota"
05000US46019,SD,Butte County,"https://en.wikipedia.org/wiki/Butte_County,_South_Dakota"
05000US46021,SD,Campbell County,"https://en.wikipedia.org/wiki/Campbell_County,_South_Dakota"
05000US46023,SD,Charles Mix County,"https://en.wikipedia.org/wiki/Charles_Mix_County,_South_Dakota"
05000US46025,SD,Clark County,"https://en.wikipedia.org/wiki/Clark_County,_South_Dakota"
05000US46027,SD,Clay County,"https://en.wikipedia.org/wiki/Clay_County,_South_Dakota"
05000US46029,SD,Codington County,"https://en.wikipedia.org/wiki/Codington_County,_South_Dakota"
05000US46031,SD,Corson County,"https://en.wikipedia.org/wiki/Corson_County,_South_Dakota"
05000US46033,SD,Custer County,"https://en.wikipedia.org/wiki/Custer_County,_South_Dakota"
05000US46035,SD,Davison County,"https://en.wikipedia.org/wiki/Davison_County,_South_Dakota"
05000US46037,SD,Day County,"https://en.wikipedia.org/wiki/Day_County,_South_Dakota"
05000US46039,SD,Deuel County,"https://en.wikipedia.org/wiki/Deuel_County,_South_Dakota"
05000US46041,SD,Dewey County,"https://en.wikipedia.org/wiki/Dewey_County,_South_Dakota"
05000US46043,SD,Douglas County,"https://en.wikipedia.org/wiki/Douglas_County,_South_Dakota"
05000US46045,SD,Edmunds County,"https://en.wikipedia.org/wiki/Edmunds_County,_South_Dakota"
05000US46047,SD,Fall River County,"https://en.wikipedia.org/wiki/Fall_River_County,_South_Dakota"
05000US46049,SD,Faulk County,"https://en.wikipedia.org/wiki/Faulk_County,_South_Dakota"
05000US46051,SD,Grant County,"https://en.wikipedia.org/wiki/Grant_County,_South_Dakota"
05000US46053,SD,Gregory County,"https://en.wikipedia.org/wiki/Gregory_County,_South_Dakota"
05000US46055,SD,Haakon County,"https://en.wikipedia.org/wiki/Haakon_County,_South_Dakota"
05000US46057,SD,Hamlin County,"https://en.wikipedia.org/wiki/Hamlin_County,_South_Dakota"
05000US46059,SD,Hand County,"https://en.wikipedia.org/wiki/Hand_County,_South_Dakota"
05000US46061,SD,Hanson County,"https://en.wikipedia.org/wiki/Hanson_County,_South_Dakota"
05000US46063,SD,Harding County,"https://en.wikipedia.org/wiki/Harding_County,_South_Dakota"
05000US46065,SD,Hughes County,"https://en.wikipedia.org/wiki/Hughes_County,_South_Dakota"
05000US46067,SD,Hutchinson County,"https://en.wikipedia.org/wiki/Hutchinson_County,_South_Dakota"
05000US46069,SD,Hyde County,"https://en.wikipedia.org/wiki/Hyde_County,_South_Dakota"
05000US46071,SD,Jackson County,"https://en.wikipedia.org/wiki/Jackson_County,_South_Dakota"
05000US46073,SD,Jerauld County,"https://en.wikipedia.org/wiki/Jerauld_County,_South_Dakota"
05000US46075,SD,Jones County,"https://en.wikipedia.org/wiki/Jones_County,_South_Dakota"
05000US46077,SD,Kingsbury County,"https://en.wikipedia.org/wiki/Kingsbury_County,_South_Dakota"
05000US46079,SD,Lake County,"https://en.wikipedia.org/wiki/Lake_County,_South_Dakota"
05000US46081,SD,Lawrence County,"https://en.wikipedia.org/wiki/Lawrence_County,_South_Dakota"
05000US46083,SD,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_South_Dakota"
05000US46085,SD,Lyman County,"https://en.wikipedia.org/wiki/Lyman_County,_South_Dakota"
05000US46087,SD,McCook County,"https://en.wikipedia.org/wiki/McCook_County,_South_Dakota"
05000US46089,SD,McPherson County,"https://en.wikipedia.org/wiki/McPherson_County,_South_Dakota"
05000US46091,SD,Marshall County,"https://en.wikipedia.org/wiki/Marshall_County,_South_Dakota"
05000US46093,SD,Meade County,"https://en.wikipedia.org/wiki/Meade_County,_South_Dakota"
05000US46095,SD,Mellette County,"https://en.wikipedia.org/wiki/Mellette_County,_South_Dakota"
05000US46097,SD,Miner County,"https://en.wikipedia.org/wiki/Miner_County,_South_Dakota"
05000US46099,SD,Minnehaha County,"https://en.wikipedia.org/wiki/Minnehaha_County,_South_Dakota"
05000US46101,SD,Moody County,"https://en.wikipedia.org/wiki/Moody_County,_South_Dakota"
05000US46103,SD,Pennington County,"https://en.wikipedia.org/wiki/Pennington_County,_South_Dakota"
05000US46105,SD,Perkins County,"https://en.wikipedia.org/wiki/Perkins_County,_South_Dakota"
05000US46107,SD,Potter County,"https://en.wikipedia.org/wiki/Potter_County,_South_Dakota"
05000US46109,SD,Roberts County,"https://en.wikipedia.org/wiki/Roberts_County,_South_Dakota"
05000US46111,SD,Sanborn County,"https://en.wikipedia.org/wiki/Sanborn_County,_South_Dakota"
05000US46113,SD,Shannon County,"https://en.wikipedia.org/wiki/Shannon_County,_South_Dakota"
05000US46115,SD,Spink County,"https://en.wikipedia.org/wiki/Spink_County,_South_Dakota"
05000US46117,SD,Stanley County,"https://en.wikipedia.org/wiki/Stanley_County,_South_Dakota"
05000US46119,SD,Sully County,"https://en.wikipedia.org/wiki/Sully_County,_South_Dakota"
05000US46121,SD,Todd County,"https://en.wikipedia.org/wiki/Todd_County,_South_Dakota"
05000US46123,SD,Tripp County,"https://en.wikipedia.org/wiki/Tripp_County,_South_Dakota"
05000US46125,SD,Turner County,"https://en.wikipedia.org/wiki/Turner_County,_South_Dakota"
05000US46127,SD,Union County,"https://en.wikipedia.org/wiki/Union_County,_South_Dakota"
05000US46129,SD,Walworth County,"https://en.wikipedia.org/wiki/Walworth_County,_South_Dakota"
05000US46135,SD,Yankton County,"https://en.wikipedia.org/wiki/Yankton_County,_South_Dakota"
05000US46137,SD,Ziebach County,"https://en.wikipedia.org/wiki/Ziebach_County,_South_Dakota"
05000US47001,TN,Anderson County,"https://en.wikipedia.org/wiki/Anderson_County,_Tennessee"
05000US47003,TN,Bedford County,"https://en.wikipedia.org/wiki/Bedford_County,_Tennessee"
05000US47005,TN,Benton County,"https://en.wikipedia.org/wiki/Benton_County,_Tennessee"
05000US47007,TN,Bledsoe County,"https://en.wikipedia.org/wiki/Bledsoe_County,_Tennessee"
05000US47009,TN,Blount County,"https://en.wikipedia.org/wiki/Blount_County,_Tennessee"
05000US47011,TN,Bradley County,"https://en.wikipedia.org/wiki/Bradley_County,_Tennessee"
05000US47013,TN,Campbell County,"https://en.wikipedia.org/wiki/Campbell_County,_Tennessee"
05000US47015,TN,Cannon County,"https://en.wikipedia.org/wiki/Cannon_County,_Tennessee"
05000US47017,TN,Carroll County,"https://en.wikipedia.org/wiki/Carroll_County,_Tennessee"
05000US47019,TN,Carter County,"https://en.wikipedia.org/wiki/Carter_County,_Tennessee"
05000US47021,TN,Cheatham County,"https://en.wikipedia.org/wiki/Cheatham_County,_Tennessee"
05000US47023,TN,Chester County,"https://en.wikipedia.org/wiki/Chester_County,_Tennessee"
05000US47025,TN,Claiborne County,"https://en.wikipedia.org/wiki/Claiborne_County,_Tennessee"
05000US47027,TN,Clay County,"https://en.wikipedia.org/wiki/Clay_County,_Tennessee"
05000US47029,TN,Cocke County,"https://en.wikipedia.org/wiki/Cocke_County,_Tennessee"
05000US47031,TN,Coffee County,"https://en.wikipedia.org/wiki/Coffee_County,_Tennessee"
05000US47033,TN,Crockett County,"https://en.wikipedia.org/wiki/Crockett_County,_Tennessee"
05000US47035,TN,Cumberland County,"https://en.wikipedia.org/wiki/Cumberland_County,_Tennessee"
05000US47037,TN,Davidson County,"https://en.wikipedia.org/wiki/Davidson_County,_Tennessee"
05000US47039,TN,Decatur County,"https://en.wikipedia.org/wiki/Decatur_County,_Tennessee"
05000US47041,TN,DeKalb County,"https://en.wikipedia.org/wiki/DeKalb_County,_Tennessee"
05000US47043,TN,Dickson County,"https://en.wikipedia.org/wiki/Dickson_County,_Tennessee"
05000US47045,TN,Dyer County,"https://en.wikipedia.org/wiki/Dyer_County,_Tennessee"
05000US47047,TN,Fayette County,"https://en.wikipedia.org/wiki/Fayette_County,_Tennessee"
05000US47049,TN,Fentress County,"https://en.wikipedia.org/wiki/Fentress_County,_Tennessee"
05000US47051,TN,Franklin County,"https://en.wikipedia.org/wiki/Franklin_County,_Tennessee"
05000US47053,TN,Gibson County,"https://en.wikipedia.org/wiki/Gibson_County,_Tennessee"
05000US47055,TN,Giles County,"https://en.wikipedia.org/wiki/Giles_County,_Tennessee"
05000US47057,TN,Grainger County,"https://en.wikipedia.org/wiki/Grainger_County,_Tennessee"
05000US47059,TN,Greene County,"https://en.wikipedia.org/wiki/Greene_County,_Tennessee"
05000US47061,TN,Grundy County,"https://en.wikipedia.org/wiki/Grundy_County,_Tennessee"
05000US47063,TN,Hamblen County,"https://en.wikipedia.org/wiki/Hamblen_County,_Tennessee"
05000US47065,TN,Hamilton County,"https://en.wikipedia.org/wiki/Hamilton_County,_Tennessee"
05000US47067,TN,Hancock County,"https://en.wikipedia.org/wiki/Hancock_County,_Tennessee"
05000US47069,TN,Hardeman County,"https://en.wikipedia.org/wiki/Hardeman_County,_Tennessee"
05000US47071,TN,Hardin County,"https://en.wikipedia.org/wiki/Hardin_County,_Tennessee"
05000US47073,TN,Hawkins County,"https://en.wikipedia.org/wiki/Hawkins_County,_Tennessee"
05000US47075,TN,Haywood County,"https://en.wikipedia.org/wiki/Haywood_County,_Tennessee"
05000US47077,TN,Henderson County,"https://en.wikipedia.org/wiki/Henderson_County,_Tennessee"
05000US47079,TN,Henry County,"https://en.wikipedia.org/wiki/Henry_County,_Tennessee"
05000US47081,TN,Hickman County,"https://en.wikipedia.org/wiki/Hickman_County,_Tennessee"
05000US47083,TN,Houston County,"https://en.wikipedia.org/wiki/Houston_County,_Tennessee"
05000US47085,TN,Humphreys County,"https://en.wikipedia.org/wiki/Humphreys_County,_Tennessee"
05000US47087,TN,Jackson County,"https://en.wikipedia.org/wiki/Jackson_County,_Tennessee"
05000US47089,TN,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_Tennessee"
05000US47091,TN,Johnson County,"https://en.wikipedia.org/wiki/Johnson_County,_Tennessee"
05000US47093,TN,Knox County,"https://en.wikipedia.org/wiki/Knox_County,_Tennessee"
05000US47095,TN,Lake County,"https://en.wikipedia.org/wiki/Lake_County,_Tennessee"
05000US47097,TN,Lauderdale County,"https://en.wikipedia.org/wiki/Lauderdale_County,_Tennessee"
05000US47099,TN,Lawrence County,"https://en.wikipedia.org/wiki/Lawrence_County,_Tennessee"
05000US47101,TN,Lewis County,"https://en.wikipedia.org/wiki/Lewis_County,_Tennessee"
05000US47103,TN,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_Tennessee"
05000US47105,TN,Loudon County,"https://en.wikipedia.org/wiki/Loudon_County,_Tennessee"
05000US47107,TN,McMinn County,"https://en.wikipedia.org/wiki/McMinn_County,_Tennessee"
05000US47109,TN,McNairy County,"https://en.wikipedia.org/wiki/McNairy_County,_Tennessee"
05000US47111,TN,Macon County,"https://en.wikipedia.org/wiki/Macon_County,_Tennessee"
05000US47113,TN,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_Tennessee"
05000US47115,TN,Marion County,"https://en.wikipedia.org/wiki/Marion_County,_Tennessee"
05000US47117,TN,Marshall County,"https://en.wikipedia.org/wiki/Marshall_County,_Tennessee"
05000US47119,TN,Maury County,"https://en.wikipedia.org/wiki/Maury_County,_Tennessee"
05000US47121,TN,Meigs County,"https://en.wikipedia.org/wiki/Meigs_County,_Tennessee"
05000US47123,TN,Monroe County,"https://en.wikipedia.org/wiki/Monroe_County,_Tennessee"
05000US47125,TN,Montgomery County,"https://en.wikipedia.org/wiki/Montgomery_County,_Tennessee"
05000US47127,TN,Moore County,"https://en.wikipedia.org/wiki/Moore_County,_Tennessee"
05000US47129,TN,Morgan County,"https://en.wikipedia.org/wiki/Morgan_County,_Tennessee"
05000US47131,TN,Obion County,"https://en.wikipedia.org/wiki/Obion_County,_Tennessee"
05000US47133,TN,Overton County,"https://en.wikipedia.org/wiki/Overton_County,_Tennessee"
05000US47135,TN,Perry County,"https://en.wikipedia.org/wiki/Perry_County,_Tennessee"
05000US47137,TN,Pickett County,"https://en.wikipedia.org/wiki/Pickett_County,_Tennessee"
05000US47139,TN,Polk County,"https://en.wikipedia.org/wiki/Polk_County,_Tennessee"
05000US47141,TN,Putnam County,"https://en.wikipedia.org/wiki/Putnam_County,_Tennessee"
05000US47143,TN,Rhea County,"https://en.wikipedia.org/wiki/Rhea_County,_Tennessee"
05000US47145,TN,Roane County,"https://en.wikipedia.org/wiki/Roane_County,_Tennessee"
05000US47147,TN,Robertson County,"https://en.wikipedia.org/wiki/Robertson_County,_Tennessee"
05000US47149,TN,Rutherford County,"https://en.wikipedia.org/wiki/Rutherford_County,_Tennessee"
05000US47151,TN,Scott County,"https://en.wikipedia.org/wiki/Scott_County,_Tennessee"
05000US47153,TN,Sequatchie County,"https://en.wikipedia.org/wiki/Sequatchie_County,_Tennessee"
05000US47155,TN,Sevier County,"https://en.wikipedia.org/wiki/Sevier_County,_Tennessee"
05000US47157,TN,Shelby County,"https://en.wikipedia.org/wiki/Shelby_County,_Tennessee"
05000US47159,TN,Smith County,"https://en.wikipedia.org/wiki/Smith_County,_Tennessee"
05000US47161,TN,Stewart County,"https://en.wikipedia.org/wiki/Stewart_County,_Tennessee"
05000US47163,TN,Sullivan County,"https://en.wikipedia.org/wiki/Sullivan_County,_Tennessee"
05000US47165,TN,Sumner County,"https://en.wikipedia.org/wiki/Sumner_County,_Tennessee"
05000US47167,TN,Tipton County,"https://en.wikipedia.org/wiki/Tipton_County,_Tennessee"
05000US47169,TN,Trousdale County,"https://en.wikipedia.org/wiki/Trousdale_County,_Tennessee"
05000US47171,TN,Unicoi County,"https://en.wikipedia.org/wiki/Unicoi_County,_Tennessee"
05000US47173,TN,Union County,"https://en.wikipedia.org/wiki/Union_County,_Tennessee"
05000US47175,TN,Van Buren County,"https://en.wikipedia.org/wiki/Van_Buren_County,_Tennessee"
05000US47177,TN,Warren County,"https://en.wikipedia.org/wiki/Warren_County,_Tennessee"
05000US47179,TN,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_Tennessee"
05000US47181,TN,Wayne County,"https://en.wikipedia.org/wiki/Wayne_County,_Tennessee"
05000US47183,TN,Weakley County,"https://en.wikipedia.org/wiki/Weakley_County,_Tennessee"
05000US47185,TN,White County,"https://en.wikipedia.org/wiki/White_County,_Tennessee"
05000US47187,TN,Williamson County,"https://en.wikipedia.org/wiki/Williamson_County,_Tennessee"
05000US47189,TN,Wilson County,"https://en.wikipedia.org/wiki/Wilson_County,_Tennessee"
05000US48001,TX,Anderson County,"https://en.wikipedia.org/wiki/Anderson_County,_Texas"
05000US48003,TX,Andrews County,"https://en.wikipedia.org/wiki/Andrews_County,_Texas"
05000US48005,TX,Angelina County,"https://en.wikipedia.org/wiki/Angelina_County,_Texas"
05000US48007,TX,Aransas County,"https://en.wikipedia.org/wiki/Aransas_County,_Texas"
05000US48009,TX,Archer County,"https://en.wikipedia.org/wiki/Archer_County,_Texas"
05000US48011,TX,Armstrong County,"https://en.wikipedia.org/wiki/Armstrong_County,_Texas"
05000US48013,TX,Atascosa County,"https://en.wikipedia.org/wiki/Atascosa_County,_Texas"
05000US48015,TX,Austin County,"https://en.wikipedia.org/wiki/Austin_County,_Texas"
05000US48017,TX,Bailey County,"https://en.wikipedia.org/wiki/Bailey_County,_Texas"
05000US48019,TX,Bandera County,"https://en.wikipedia.org/wiki/Bandera_County,_Texas"
05000US48021,TX,Bastrop County,"https://en.wikipedia.org/wiki/Bastrop_County,_Texas"
05000US48023,TX,Baylor County,"https://en.wikipedia.org/wiki/Baylor_County,_Texas"
05000US48025,TX,Bee County,"https://en.wikipedia.org/wiki/Bee_County,_Texas"
05000US48027,TX,Bell County,"https://en.wikipedia.org/wiki/Bell_County,_Texas"
05000US48029,TX,Bexar County,"https://en.wikipedia.org/wiki/Bexar_County,_Texas"
05000US48031,TX,Blanco County,"https://en.wikipedia.org/wiki/Blanco_County,_Texas"
05000US48033,TX,Borden County,"https://en.wikipedia.org/wiki/Borden_County,_Texas"
05000US48035,TX,Bosque County,"https://en.wikipedia.org/wiki/Bosque_County,_Texas"
05000US48037,TX,Bowie County,"https://en.wikipedia.org/wiki/Bowie_County,_Texas"
05000US48039,TX,Brazoria County,"https://en.wikipedia.org/wiki/Brazoria_County,_Texas"
05000US48041,TX,Brazos County,"https://en.wikipedia.org/wiki/Brazos_County,_Texas"
05000US48043,TX,Brewster County,"https://en.wikipedia.org/wiki/Brewster_County,_Texas"
05000US48045,TX,Briscoe County,"https://en.wikipedia.org/wiki/Briscoe_County,_Texas"
05000US48047,TX,Brooks County,"https://en.wikipedia.org/wiki/Brooks_County,_Texas"
05000US48049,TX,Brown County,"https://en.wikipedia.org/wiki/Brown_County,_Texas"
05000US48051,TX,Burleson County,"https://en.wikipedia.org/wiki/Burleson_County,_Texas"
05000US48053,TX,Burnet County,"https://en.wikipedia.org/wiki/Burnet_County,_Texas"
05000US48055,TX,Caldwell County,"https://en.wikipedia.org/wiki/Caldwell_County,_Texas"
05000US48057,TX,Calhoun County,"https://en.wikipedia.org/wiki/Calhoun_County,_Texas"
05000US48059,TX,Callahan County,"https://en.wikipedia.org/wiki/Callahan_County,_Texas"
05000US48061,TX,Cameron County,"https://en.wikipedia.org/wiki/Cameron_County,_Texas"
05000US48063,TX,Camp County,"https://en.wikipedia.org/wiki/Camp_County,_Texas"
05000US48065,TX,Carson County,"https://en.wikipedia.org/wiki/Carson_County,_Texas"
05000US48067,TX,Cass County,"https://en.wikipedia.org/wiki/Cass_County,_Texas"
05000US48069,TX,Castro County,"https://en.wikipedia.org/wiki/Castro_County,_Texas"
05000US48071,TX,Chambers County,"https://en.wikipedia.org/wiki/Chambers_County,_Texas"
05000US48073,TX,Cherokee County,"https://en.wikipedia.org/wiki/Cherokee_County,_Texas"
05000US48075,TX,Childress County,"https://en.wikipedia.org/wiki/Childress_County,_Texas"
05000US48077,TX,Clay County,"https://en.wikipedia.org/wiki/Clay_County,_Texas"
05000US48079,TX,Cochran County,"https://en.wikipedia.org/wiki/Cochran_County,_Texas"
05000US48081,TX,Coke County,"https://en.wikipedia.org/wiki/Coke_County,_Texas"
05000US48083,TX,Coleman County,"https://en.wikipedia.org/wiki/Coleman_County,_Texas"
05000US48085,TX,Collin County,"https://en.wikipedia.org/wiki/Collin_County,_Texas"
05000US48087,TX,Collingsworth County,"https://en.wikipedia.org/wiki/Collingsworth_County,_Texas"
05000US48089,TX,Colorado County,"https://en.wikipedia.org/wiki/Colorado_County,_Texas"
05000US48091,TX,Comal County,"https://en.wikipedia.org/wiki/Comal_County,_Texas"
05000US48093,TX,Comanche County,"https://en.wikipedia.org/wiki/Comanche_County,_Texas"
05000US48095,TX,Concho County,"https://en.wikipedia.org/wiki/Concho_County,_Texas"
05000US48097,TX,Cooke County,"https://en.wikipedia.org/wiki/Cooke_County,_Texas"
05000US48099,TX,Coryell County,"https://en.wikipedia.org/wiki/Coryell_County,_Texas"
05000US48101,TX,Cottle County,"https://en.wikipedia.org/wiki/Cottle_County,_Texas"
05000US48103,TX,Crane County,"https://en.wikipedia.org/wiki/Crane_County,_Texas"
05000US48105,TX,Crockett County,"https://en.wikipedia.org/wiki/Crockett_County,_Texas"
05000US48107,TX,Crosby County,"https://en.wikipedia.org/wiki/Crosby_County,_Texas"
05000US48109,TX,Culberson County,"https://en.wikipedia.org/wiki/Culberson_County,_Texas"
05000US48111,TX,Dallam County,"https://en.wikipedia.org/wiki/Dallam_County,_Texas"
05000US48113,TX,Dallas County,"https://en.wikipedia.org/wiki/Dallas_County,_Texas"
05000US48115,TX,Dawson County,"https://en.wikipedia.org/wiki/Dawson_County,_Texas"
05000US48117,TX,Deaf Smith County,"https://en.wikipedia.org/wiki/Deaf_Smith_County,_Texas"
05000US48119,TX,Delta County,"https://en.wikipedia.org/wiki/Delta_County,_Texas"
05000US48121,TX,Denton County,"https://en.wikipedia.org/wiki/Denton_County,_Texas"
05000US48123,TX,DeWitt County,"https://en.wikipedia.org/wiki/DeWitt_County,_Texas"
05000US48125,TX,Dickens County,"https://en.wikipedia.org/wiki/Dickens_County,_Texas"
05000US48127,TX,Dimmit County,"https://en.wikipedia.org/wiki/Dimmit_County,_Texas"
05000US48129,TX,Donley County,"https://en.wikipedia.org/wiki/Donley_County,_Texas"
05000US48131,TX,Duval County,"https://en.wikipedia.org/wiki/Duval_County,_Texas"
05000US48133,TX,Eastland County,"https://en.wikipedia.org/wiki/Eastland_County,_Texas"
05000US48135,TX,Ector County,"https://en.wikipedia.org/wiki/Ector_County,_Texas"
05000US48137,TX,Edwards County,"https://en.wikipedia.org/wiki/Edwards_County,_Texas"
05000US48139,TX,Ellis County,"https://en.wikipedia.org/wiki/Ellis_County,_Texas"
05000US48141,TX,El Paso County,"https://en.wikipedia.org/wiki/El_Paso_County,_Texas"
05000US48143,TX,Erath County,"https://en.wikipedia.org/wiki/Erath_County,_Texas"
05000US48145,TX,Falls County,"https://en.wikipedia.org/wiki/Falls_County,_Texas"
05000US48147,TX,Fannin County,"https://en.wikipedia.org/wiki/Fannin_County,_Texas"
05000US48149,TX,Fayette County,"https://en.wikipedia.org/wiki/Fayette_County,_Texas"
05000US48151,TX,Fisher County,"https://en.wikipedia.org/wiki/Fisher_County,_Texas"
05000US48153,TX,Floyd County,"https://en.wikipedia.org/wiki/Floyd_County,_Texas"
05000US48155,TX,Foard County,"https://en.wikipedia.org/wiki/Foard_County,_Texas"
05000US48157,TX,Fort Bend County,"https://en.wikipedia.org/wiki/Fort_Bend_County,_Texas"
05000US48159,TX,Franklin County,"https://en.wikipedia.org/wiki/Franklin_County,_Texas"
05000US48161,TX,Freestone County,"https://en.wikipedia.org/wiki/Freestone_County,_Texas"
05000US48163,TX,Frio County,"https://en.wikipedia.org/wiki/Frio_County,_Texas"
05000US48165,TX,Gaines County,"https://en.wikipedia.org/wiki/Gaines_County,_Texas"
05000US48167,TX,Galveston County,"https://en.wikipedia.org/wiki/Galveston_County,_Texas"
05000US48169,TX,Garza County,"https://en.wikipedia.org/wiki/Garza_County,_Texas"
05000US48171,TX,Gillespie County,"https://en.wikipedia.org/wiki/Gillespie_County,_Texas"
05000US48173,TX,Glasscock County,"https://en.wikipedia.org/wiki/Glasscock_County,_Texas"
05000US48175,TX,Goliad County,"https://en.wikipedia.org/wiki/Goliad_County,_Texas"
05000US48177,TX,Gonzales County,"https://en.wikipedia.org/wiki/Gonzales_County,_Texas"
05000US48179,TX,Gray County,"https://en.wikipedia.org/wiki/Gray_County,_Texas"
05000US48181,TX,Grayson County,"https://en.wikipedia.org/wiki/Grayson_County,_Texas"
05000US48183,TX,Gregg County,"https://en.wikipedia.org/wiki/Gregg_County,_Texas"
05000US48185,TX,Grimes County,"https://en.wikipedia.org/wiki/Grimes_County,_Texas"
05000US48187,TX,Guadalupe County,"https://en.wikipedia.org/wiki/Guadalupe_County,_Texas"
05000US48189,TX,Hale County,"https://en.wikipedia.org/wiki/Hale_County,_Texas"
05000US48191,TX,Hall County,"https://en.wikipedia.org/wiki/Hall_County,_Texas"
05000US48193,TX,Hamilton County,"https://en.wikipedia.org/wiki/Hamilton_County,_Texas"
05000US48195,TX,Hansford County,"https://en.wikipedia.org/wiki/Hansford_County,_Texas"
05000US48197,TX,Hardeman County,"https://en.wikipedia.org/wiki/Hardeman_County,_Texas"
05000US48199,TX,Hardin County,"https://en.wikipedia.org/wiki/Hardin_County,_Texas"
05000US48201,TX,Harris County,"https://en.wikipedia.org/wiki/Harris_County,_Texas"
05000US48203,TX,Harrison County,"https://en.wikipedia.org/wiki/Harrison_County,_Texas"
05000US48205,TX,Hartley County,"https://en.wikipedia.org/wiki/Hartley_County,_Texas"
05000US48207,TX,Haskell County,"https://en.wikipedia.org/wiki/Haskell_County,_Texas"
05000US48209,TX,Hays County,"https://en.wikipedia.org/wiki/Hays_County,_Texas"
05000US48211,TX,Hemphill County,"https://en.wikipedia.org/wiki/Hemphill_County,_Texas"
05000US48213,TX,Henderson County,"https://en.wikipedia.org/wiki/Henderson_County,_Texas"
05000US48215,TX,Hidalgo County,"https://en.wikipedia.org/wiki/Hidalgo_County,_Texas"
05000US48217,TX,Hill County,"https://en.wikipedia.org/wiki/Hill_County,_Texas"
05000US48219,TX,Hockley County,"https://en.wikipedia.org/wiki/Hockley_County,_Texas"
05000US48221,TX,Hood County,"https://en.wikipedia.org/wiki/Hood_County,_Texas"
05000US48223,TX,Hopkins County,"https://en.wikipedia.org/wiki/Hopkins_County,_Texas"
05000US48225,TX,Houston County,"https://en.wikipedia.org/wiki/Houston_County,_Texas"
05000US48227,TX,Howard County,"https://en.wikipedia.org/wiki/Howard_County,_Texas"
05000US48229,TX,Hudspeth County,"https://en.wikipedia.org/wiki/Hudspeth_County,_Texas"
05000US48231,TX,Hunt County,"https://en.wikipedia.org/wiki/Hunt_County,_Texas"
05000US48233,TX,Hutchinson County,"https://en.wikipedia.org/wiki/Hutchinson_County,_Texas"
05000US48235,TX,Irion County,"https://en.wikipedia.org/wiki/Irion_County,_Texas"
05000US48237,TX,Jack County,"https://en.wikipedia.org/wiki/Jack_County,_Texas"
05000US48239,TX,Jackson County,"https://en.wikipedia.org/wiki/Jackson_County,_Texas"
05000US48241,TX,Jasper County,"https://en.wikipedia.org/wiki/Jasper_County,_Texas"
05000US48243,TX,Jeff Davis County,"https://en.wikipedia.org/wiki/Jeff_Davis_County,_Texas"
05000US48245,TX,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_Texas"
05000US48247,TX,Jim Hogg County,"https://en.wikipedia.org/wiki/Jim_Hogg_County,_Texas"
05000US48249,TX,Jim Wells County,"https://en.wikipedia.org/wiki/Jim_Wells_County,_Texas"
05000US48251,TX,Johnson County,"https://en.wikipedia.org/wiki/Johnson_County,_Texas"
05000US48253,TX,Jones County,"https://en.wikipedia.org/wiki/Jones_County,_Texas"
05000US48255,TX,Karnes County,"https://en.wikipedia.org/wiki/Karnes_County,_Texas"
05000US48257,TX,Kaufman County,"https://en.wikipedia.org/wiki/Kaufman_County,_Texas"
05000US48259,TX,Kendall County,"https://en.wikipedia.org/wiki/Kendall_County,_Texas"
05000US48261,TX,Kenedy County,"https://en.wikipedia.org/wiki/Kenedy_County,_Texas"
05000US48263,TX,Kent County,"https://en.wikipedia.org/wiki/Kent_County,_Texas"
05000US48265,TX,Kerr County,"https://en.wikipedia.org/wiki/Kerr_County,_Texas"
05000US48267,TX,Kimble County,"https://en.wikipedia.org/wiki/Kimble_County,_Texas"
05000US48269,TX,King County,"https://en.wikipedia.org/wiki/King_County,_Texas"
05000US48271,TX,Kinney County,"https://en.wikipedia.org/wiki/Kinney_County,_Texas"
